comment,price_value
در کل خوبه و مشکلی نداشته تا الان که یک هفته هست . همراهشرم ریدر داره. البته کارتن مخصوص گارانتی نداره و پیشنهاد میکنم از فروشنده دیگه ای بگیرید که حداقل با کارتن و گارانتی و زیباتر و احترام بیشتری داره.,0
"جنسش خوب و قابل قبوله و با توجه به قیمت ارزش خرید داره
تو گوشی هم کاملا فیت شد و نمای قشنگی داره",1
بنظر ایرانی نمیاد، نیم کیلو حدود ۴۴ عدد، کاملاً خشک و کاغذی، متشکرم,0
"سرگرم کننده هست فعلا برای پسر ۲و نیم سال من
مهره و پیچ و پیچ گوشتی کاملا به هم چفت میشن و برای بجه جذابه
اگه قیمتش پایین تر بود بهتر بود برای همین گزینه مطمئن نیستم رو انتخاب کردم",1
با این که با خرید این کالا دچار زیان شدم و ایراد فنی داشت ولی دیجی کالا فقط درخواست مرجوعی را قبول کرد درحالی که انتظارم این بود برای جبران این اشتباه ساعتی بدون ایراد برایم ارسال کنند,0
خوبه، قیمتش عالیه. فقط نایلون خیلی ضخیم استفاده شده که واقعا سنگینش کرده,1
بعد از یک بار استفاده تقریبا داره از هم باز میشه,0
خیلی خوشگله .جنسش هم خوبه . قیمتش نسبت ب بیرون مناسبه.دو سایزش خریدم,1
واقعاً بد پیشنهاد می کنم این خرید مناسب نیست درش شکسته بود و ما چسب زدیم مهره ها انقدر ریز هستند که نمی‌شود با آن بازی کرد که توی عکسها زده است و بسته چوبی دارد و بسیار بی کیفیت و مهره هاشم سیاه هستند گول عکس را نخورید,1
بوی خوبی میده و زود جذب میشه. یسری جوش های جدید زدم ک نمیدونم بخاطر اینه یا نه. در کل خوب بود اگه جوشهام بخاطر این نباشه,0
کاربردی هست ولی برای خونه بزرگه یه جاهایی مثل رستوران بع درد میخوره,0
استفاده نکردم ولی باتوجه ب نظر دوستان فکر میکنم خوب باشه,0
خیلییی بامزس . مدلش گشاده توی تن بچه . من سایز دخترم گرفتم یکم گشاد بود اما مدلشه خیلیی بانمکه,0
خیلی خوشگله برای تزئین میز شب یلدا استفاده کردم . عالیه,0
رنگ تصویر نبود برام فرستادن ولی پیگمنت خوبی داره راضی بودم رنگشم اونچیزی بود ک دنبالش بودم,0
از نظر ظاهری و نوردهی عالیه . چند ماهه بستم. راضی ام. فعلا که داره کار می کنه,0
خوشبختانه برند مورد نظر درست بود و قیمت مناسبی داشت,1
بدترین کاپشن خلبانی که تو عمرم دیدم این کاپشن بودش جنس خیلی بد بود کیفیت دوخت افتضاح بود سایز بندی درست نبود یقه کاپشن کج بودش یک طرفش بالاتر از طرف دیگش بود زیپش خیلی بد بودش این کاپشن واقعا 50 هزار تومنم نمی ارزه اصلا اینی که تو عکسه نبودش من وزنم 78 کیلو و قدم 178 هستش کوچیک ترین سایزش که m بودشو سفارش دادم ولی بازم تو تنم گشاد و بزرگ بود اصلا جذب نبودش منم مرجوع کردم,1
قیمت بسیار مناسب اما با عکس تفاوت داره و عرضش خیلی کمتره همینطور که میبینید بسیار کوچیک و باریکه,1
سلام ممنون از محصول خوبتون من برا ps4 خودم خریدمش و خیلی آسون یک ماه استفاده کردم خیلی مچکرم,0
محصولات گینو‌ خوب هستن خوشبختانه این کرم اصل بود ,0
استفاده کردیم خوب بود . پایه خیلی محکمه . و نصبش هم خیلی راحت بود . و ارسال هم به موقع بود ‌.  در کل نسبت به قیمت عالی 👌👌👍,1
کیف شیک و خوبیه،برای بار خیلی سنگین مناسب نیست،اما برا مسافرت مجردی خوبه،در کل توی تخفیف زیر 100 تومن خوبه بخرین,1
بسته بندی بد اصلا شبیه عکس نیست داخل پلاستیک گذاشته شده بود تعدادی از تیله ها ساده و ریز بود,0
خیلی سایزش بزرگتر از تصورم بود. جنس ظرفشم شیشه ست و پلاستیک نیست. زعفرونا رو خوشگل خرد میکنه و ظرفشم محفظه داره و لازم نیست نگران جا زعفرون باشژد,0
عالی و تمیز! همه ش هم سالم بود. لایه بردار کم هزینه و فوری! حتما هفته ای یکبار استفاده کنید. ,0
قیمتش خیلی بالا رفته..و دیگه رغبت به خرید پیدا نمیکنه مشتری,1
کیفیت متوسط در شارژ کردن - با توجه به قیمت آن شارژر خوبی است,1
"خب به عنوان اولین بازی AAA ایرانی سفیر عشق بسیار پتانسیل خوبی داره. برای مثال گرافیک بازی به حدی خیره کننده هست که قابل رقابت با بازی های خارجیه اما این گرافیک بهای خیلی زیادی رو برای تیم سازنده ش اورده . برای مثال برای تجربه خوب باید حتما سیستم تون جزو سیستم های بالارده باشه و حتی میان رده هم نمیتونید بهره خوبی از این بازی بگیرید . چندین باگ در بازی هست که قطعا در آینده هم رفع میشه . 
به نظر من این بازی کاملا به همه دوستان پیشنهاد میشه اما اگر سیستم خوبی ندارید به هیچ عنوان فکر خرید رو نکنید چون هم هزینه اضافی میکنید و هم تجربه خوبی بدست نمیارید.
پیشنهاد من به سازنده های این بازی اینه که حداقل یه نسخه دمو اماده بکنن که ما بفهمیم این بازی با چه گرافیکی روی سیستم اجرا میشه و بعد بازی کامل رو بخریم",0
به جای دسته اگه لولش بلند بود خیلی بهتر بود,0
کیفیت خوبی داره و بافت ظریف از نظر دوخت تمیز دوخته شده وروی بدن فرم خوبی داره,0
"همیشه برا زدن ماسک های خونگی مشکل داشتم ک نریزه
اما این قلم عالیع و ب راحتی ماسک میزنم بدون اینکه کثیف کاری شه و بریزه",0
برای دخترم خریدم عاشقشه. چاقو با هر بار کشیدن شکل روش زخمی میکنه ولی به قیمتش می ارزه و کیفیت خوبی داره. پیشنهاد میکنم.,1
در یک کلمه عالیه با اینکه برای پوست چرب هست اصلا پوستو خشک نمیکنه در خریدش شک نکنید,1
"حیلی با کیفیت نیست و گوشه های کار تمیز نیست
و وقتی کیس رو باز میکنید میاد بالا کل کیس ",0
خیلی گرون شده اما بازم می ارزه که بخریش محشره,1
من برای ماهی های گیاه خوار و همه جیز خوار استفاده می نمایم و اثر خوبی در تقویت ماهی ها داره,0
برای موهای فر هم خوبه ، با تخفیف می ارزه ، ولی قیمت اصلیش زیاده,1
جنسش ورنگش عالی همونیه که میخواستم ممنون از دیجی کالا قیمتش هم عالیه,1
درشت، خوش پخت و خوش طعم است. بسته بندی خوبی هم دارد. نسبت به ماش های دیگر احتمال نپخته ماندن برخی دانه ها بسیار کم و قابل چشم پوشی است.,0
"قیمتش نسبت به بازار بیشتر بود من بعد از خرید متوجه شدم
۲۲ خریدم توی محلمون گذاشته بود ۱۵ تومن",1
"نسبت به بیرون قیمت مناسب
تقریبا هم سالم بودن با خط خش خیلی کم",1
نسبت به قیمت فکر نمیکردم کیفیتش خوب باشه ولی وقتی بدستم رسید راضی بودم،ممنون,1
"من توی نظر دوستان دیدم که خیلیا راضی نبودند حتی توی شگفت انگیز ولی چون فکر میکردم شاید طعم یه چیز سلیقه ایه این محصول رو خریدم امتحان کنم واقعا ازش راضی نبودم
به چند دلیل
اول اینکه توی بافتش یه چیزایی شبیه رگ بود و تکه های غضروف
مزش جالب نبود از نظر من
خیلی کوچیک بود واقعا وقتی میبینید احساس میکنید برای وعده یک نفر هم کمه",0
اتصال به اینترنتش و کیفیت تصویر خوبی داره,0
خوشگله اما خیلی خیلی کوتاهه برای بچه ها مناسب تر باشه شاید ,0
برای من پایه ش ۱۳ تا جا داره و نی هاش ۷ تاس🙁,0
"لحیمکازی باهاش خوبه.جذب قلعش خوبه ولی یه نصف روز باهاش کار کنی سرش خورده می شه.
در کل ارزش حتی همین قیمتم نداره
",1
اگر در طول روز زیاد ماسک میزنید و پشت گوشتان درد میگیره حتما بخرید,0
تازه استفاده کردم خوبه خدا کنه طول عمرش زیاد باشه,0
"یک جعبه ابزار عالی و خاص 
با دیدنش کلی احساس إرامش به آدم میده
جادار و کلاسیک",0
"سلام.نقد به طور خلاصه:کتاب از نظر قیمت بسیار مناسب است و دارای محتوای عالی است برای افرادی که تحقیق می کنن کمک کننده است.
نقد تفصیلی :۱-به شما خریدار عزیز از نظر من ، هدف مولف از انتشار کتاب رساندن مطلب به مردم است و قصد تجارت کردن و درآمد زایی ندارد و اگر شما دقت کنید ۱۸ جلد کتاب  سلفون و کاغذهای اعلا در شرایط فعلی این قیمت نیست ولو اینکه چاپ قدیم باشد روش نکشیدن.۲.برای افرادی که می خواهند حقایقی از خلفای راشدین بدانند کتاب مفیدی است.۳.برای افرادی که اهل مطالعه هستند و یا پا منبری هستند ۴ جلد اول ممکن است برایشان تکراری به نظر برسد.۵.جلد پنجم به صورت تخصصی ولایت را بررسی می کند.۶.جلد ششم در رابطه با آخرین حج پیامبر است.۷.جلد ۱۱ در رابطه با قضاوت های امیر المومنین است.و.....",1
پرسیل خوبه محصولاتش، احتمالا از تاید بهتره,0
هنوز استفاده نکردم ولی بنظر خوب میاد مستطیل شکله طولش۱۸cm عرضش۱۲cm  ارتفاعش ۳cm درکل خوبه امیدوارم کمکی کرده باشم با تشکر,0
من قبلا دوسه باری روغن حیوانی (به قول خودم) مغازه ای خریده بودم و از بس کیفیت شون پایین بود دیگه  به هیچ مارک بازاری اطمینان نمیکردم .، اما این روغن باستانی انصافا طعم و عطر روغن حیوانی رو داره و اگرچه شاید نشه نمره ۲۰ داد اما ۱۸ رو بنظرم میگیره,0
"نسبت به قیمت کیفیت خوبی داره زود پاره نمیش
ه",1
همه این محصولات تقریبا کیفیت یکسانی دارند,0
سالم هست وبجای تنقلات ناسالم برای بچه ها پیشنهاد میشه,0
خیلی راحته خیلی. کمی فقط رنگ زردش موقع ابکشی قبل پوشیدن رنگ داد. پارچه نرمی داره. قیمت مناسب.,1
"فوق العاده بود 
هم قیمتش هم زیباییش
و از همه مهمتر اینکه یه گیره روسری هم جایزه داشت یعنی دو تا بود 
دوتاشم زیبا
ممنون",1
"با توجه به ماهیت ضد چربی این شامپو، حتی برای همه موها و معمولی نیز مناسب است؛
صرفه اقتصادی نیز دلیل دیگر استفاده از این محصول طی سالیان متمادی است!",0
"کیفیت و قیمتش خوبه
همراه آلوئورا نرم کنندگی خوبی به پوست دست می‌دهد ",1
راضی ام هم از قیمت هم کیفیت اگر شورتی بود خیلی بهتر بود ,1
من دفعه دومه این برس سفارش میدم سری اول محکم و عالی بود ولی این سری خیلی بی کیفیت بود ارزش مرجوع کردنم نداشت ولی بد هم نبود با این قیمت پایین,1
با توجه به دنیای که به شدت به سوی فناوری و تکنولوژی حرکت می کنه خواندن این کتاب برای همه ضروری است و در غالب داستان با  دنیای آینده و کسب و کار در دنیای امروزی  و زندگی در عصر فناوری و نسل آلفا آشنا خواهیم شد,0
در کل خوبه، فقط یه کمی گروونه، رنگ های بنفشش هم خیلی نزدیک به هم بودن ولی در کل بسیار با کیفیت و زیبا,1
کیفیت معمولی. فقط یهو قیمتش 50درصد گرون شد. ,1
"اصلا معلوم نیست چه گوشتیه
خیلی بد مزه است
کباب باهاش درست کردم ولی به شیرینی میزد و بد طعم بود
اصلا پیشنهاد نمی کنم بخرید",1
من چند تا خریدم ک تو این ۳ماه اخرش داشته باشم,1
کیف شیک و باکلاسی هست جنسشم بد نیست داخلش جا داره و خوبه ولی پشت کیف زیپ نداره,0
به نظرم هیچ ناخالصی ندارد... بسته بندی خیلی مناسبی هم دارد.. ,0
"کتاب خیلی خوبیه.
یه نوع دیکشنری همراه عکس به حساب میاد. 
 قوائد و جملاتی که داشت هم عالی بود.",0
در واقع برای موتورسیکلت هست اما شما می تونید برای مصارف دیگه مثل دزدگیر استفاده کنید.پایین ترین قیمت بازار هست,1
جنس با کیفیت ایرانی و ارزش خرید داره مخصوصا در تخفیف ویژه. وظيفه ماهم حمایت از اجناس با کیفیت ایرانی ,1
"همون روز اول درش ترک خورد. بوش خیلی شبیه اصل عطر نیس.‌ شیرین تره 
ماندگاریش هم پایینه",0
بسیار.بسیار عالی هم وصل کردم همه شبکه هارو گرفت با کیفیت زیاد از خریدم خیلی راضیم ,0
پوشش روی چشم خوبه و کشش هم کیفیت خوبی داره جنس پارچه هم رضایت بخشه نسبت به قیمت مناسبه,0
من بعنوان ترمز فرش ازش استفاده میکنم تا حدی جواب میده. ولی بعنوان روکش کابینت خورده پورده از لای خلل و فرجش میره تو. البته برای کمک به باز کردن درب بطری هم میتونی ازش استفاده کنی,0
من تو فروش ویژه خریدم بیارن دوباره هم میخرم,0
خوب بود و بسته بندیش هم جالب بود و سرگرم کننده,0
خیلی دستمال خوشگل و زیبایی می باشد قیمتش نسبت به بیرون خیلی ارزان تر است سایز دستمال هم بزرگ است,1
قبلن فیلتر سه مرحله گرفتم راضی بودم این دفعه که کامل گرفتم فقط بار اول فروشنده باتاخیر فرستاد چند روز بعد از سفارش ارسال کرد چند روز معطل شدم دیجی کاش با فروشنده هایی نظیر اینا که سهل انگاری میکنن کار نکنه,0
با سلام خدمت دیجی کالای عزیز سفارش من شامل دو کارتن بود که کارتن اولی یکشنبه بدستم رسید و کارتن دوم روز دوشنبه بعد از بررسی اقلام ها بادی اسپلش آمور داخل بسته بندهای من وجود نداشت که پس از بررسی توسط خودم و دیجی کالا بعلت گذشت زمان ۴۸ ساعت کسری این قلم در سفارشم قابل پیگیری نبود امروز بعد از گذشت ۸ روز از تحویل بسته اول بسته سوم که حاوی این بادی اسپلش بود بدستم رسید بله سهل انگاری پست که باعث شد اینحانب و دیجی کالا قبول کنیم این قلم گم شده و قابل پیگیری نیست ! بسیار از دیجی کالا عزیز سپاسگذارم که همیشه با صداقت کامل و کیفیت اجناس و قیمت مناسب و پشتیبانی بعد از فروش هوای مشتری ها رو داره درود خسته نباشین بر دیجی عزیز,0
به نسبت قیمت خوبه منتهی دندانه های اره درشته,1
مطابق تصویر پیوست که شامل تصویر سایت و محصول ارسالی میباشد، متاسفانه فروشنده کالای دیگری ارسال کرده است.,0
به نظرم زیاد اثر نداره بک ماهه استفاده کردم تاثیری ندیدم,0
کیفیت متوسطی داره، قطار بسیار سبک و کم قدرتی هست. ریل ها بی کیفیت و بسیار کوتاه هستند که باید منصف بود چون با این قیمت انتظار بیشتری هم نمیشه داشت. ,1
قیمتش خوب بود اما نازک بود متراژش هم فکر کنم کمه,1
به پای ژیلت فیوژن نمیرسه به هیچ عنوان ولی نسبت به قیمتش عاااالیه....اول ژیلت بعد این!,1
برای خواهر زاده ام گرفتم خیلی خوشش اومد و بقسه جلدهاش هم میخوام بگیرم یکی یکی براش,0
در دست زیبا نبود سطح انار صاف نبود و بند ها قرمز تیره بودند مرجوع کردم,0
خوبه ولی هر چقدر پول بدی همونقدر آش میخوری,1
مثل همیشه عالیییییی بود بی نظیره مخصوصا رمان خیابان وحشت که عالیه,0
رد ماژیک روی تخته وایت بورد میمونه و تخته سیاهشم مالی نیست,0
خیلی زود به دستم رسید و خوبیش این بود کابل شارژ هم همراهش بود قبلا با این مقدار پول هندزفری خریده بودم و سیمی بود و متسفانه کیفیت خیلی بدی داشت ولی این هندزفری در برابر این هزینه واقن قابل قبوله ولی نباید انتظار کیفیت خیلی عالی داشته باشین در حد خوب و قابل قبوله,1
خب فوق الاده هست حیف دوربین سلفی اش فقط 10 مگاپیکسل هست درحالی که دوربین پشتش 108 مگاپیکسل هستت                     ولی خیلی گرونه امیدوارم نوت 21 رمش 12 گیگ باشه  و دوربین سلفی اش حداقل 48 پیکسل باشه,1
"طبق عکس لودر و کامیون نیست.
برای من یک لودر و یک آفرود ارسال شد.
رنگش ولی با عکس مطابقت داشت.
کیفیتش به نظر خوب میرسه.",0
"این دستمال کاغذی نیست ،این کالا یک نوع چسب کاغذیه که با آب فعال میشه!
باور نداری ، امتحان کن !",0
حالت خشک داره و چندان مناسب نیست توصیه میکنم از برند شاینی استفاده کنین,0
کیفیت این رو نمیدونم. اما اسکاچ و ابر رو باید زود عوض کرد. چون آلودگی و باکتری رو جذب میکنه.,0
این ساعت رو همسرم برام هدیه گرفته و واقعا دوسش دارم و برام با ارزشه,0
ستان بنده دو تا قیچی از دیجی کالا عزیز سفارش دادم.اما چون کمی دیر به دستم میرسید مجبور شدم به دلیل نیاز فوری وارد بازار شدم ویه قیچی به اسم کرالsln رو از بازار به قیمت ۴۰ تومن خریدم .که داخل سایت دیجی هم با همین قیمت موجوده.اون قیچی به مراتب بهتر از این قیچی هستش .نمیگم بده اما نسبت قیمت با کیفیت هم خوانی نداره.,1
جنسش خوبه ولی یکم قیمتش پایین ترباشه عالیه,1
گلس شکسته به دستم رسید تو ذوقم خورد خدا میدونه گلس هنگام جابجایی شکسته یا گلس شکسته فرستادن,0
خود فندکش خوبه و فندک بیک ساده ست. یه فندک مشکی. اصلا رو طرح روش حساب نکنین چون یه برچسب پیزوریه و زود کنده میشه. کلا ارزش افزوده خاصی نداره برای گرونتر از یه فندک عادی بودن,0
قدرت چسبندگی خوبی دارد و مقاومت حرارتی مناسبی دارد.,0
یه تسبیح معمولی ارزون قیمتکه عکسش از خودش خوشگل تره ,1
من چندین بار از برند های مختلف این محصول را سفارش دادم و اینبار از ژوبا سفارش دادم که رنگ سفارش عسلی بود و سبز ارسال شده و کیفیت افتضاح است اصلاً درب محصول بسته نمی شود و فنر جای باطری شکسته.,0
"من چندبار از این فروشنده خرید کردم
ولی این دفعه بدون بسته بندی واسم فرستادن",0
عالیه واقعا کیفیت بالای داره.از نظرظاهر هم خیلی شکیله.توی انتخابم اشتباه نکردم,0
حتما بخرید بسیار باکیفیت وبا بسته بندی شیک من خیلی خوشم اومد ممنونم دیجی کالا,1
کیفیت وجنس ونواوری عالی بودوقیمت عالی بودوبرای بازی حرف نداره وارسال وبسته بندی دیجی عالی بودمثل همیشه خداقوت,1
"کیفیت تصویر خوبه
جوراب هم نازک و مناسبه
طراحی زیبایی هم داره",0
نسبت به قیمت و کاراییش خوبه جنسش سیلیکونه,1
بسته بندی این محصول بسیار شیک هست و کیفیت صدای خوبی داره. خرید این محصول رو پیشنهاد میکنم.,1
کیفیت ساخت‌ خوبی داره، اما وقتی پیچ و مهره سنگین در حد تعادل بریزین توش کمی به شبکه هاش فشار میاد و یه بار در رفته از جاش، شکافی که شبکه ها توش غالب میشه کمی ضعیفه، مجبور میشم شبکه ها رو چسب کنم به بدنه تا خوب فیکس بشه، اما در کل خوبه و بهتر از این تو بازار نیست فعلا,0
"نوکش تیزه و من حس کردم که پوست رو زخم میکنه چون قبلا موچین تیز داشتم، بنابراین مرجوع کردم‌.
جنس بدنه و اینا خوبه، مخصوصا که شونه هم داره.",0
تا میبینن مشتری خوشش اومده سریع قیمت رو میبرن بالا آخه مگه سر یک روز چه اتفاقی افتاده که ۱۰ هزار تومن قیمت رو شرکت بالا میبره,1
دوساله که گرفتم کیفیتش خوبه ولی با دست خیس کار نکنید کا شارژش خراب میشه ,0
عالیهههه من دوتا اونت روتا ۸ ماهگی پسرم داشتم که هردو سر شیشه هاش خراب شدو بخاطر افزایش قیمت وحشتناک سر شیشه اونت گزاشتمش کنار و چیکو و دکتر جین گرفتم الان یک ساله مدام داره هردوش استفاده میشه و از هردوش راضیم فقط سر شیشه دکتر جین مناسب زیر یک سال نیست چون خیلی گشاده ولی کیفیت بیسته بیسته حرف نداره ,0
بار چندم میخرم بوی خوبی داره مخصوصا برای داخل ماشین,0
یکم دیر آتیش میگره ولی نسبت به قیمتش خوبه,1
خوبه ولی نسبت به مقدار پولی ک هزینه میکنید,0
یه کم بلندتر بود با این قیمتی که داره سه چهارتا دیگه میخریدم. جنسش هم خوبه واقعا,1
"کیفیت خیلی خوبی نداشت واسه این قیمت ارزش خرید نداره 
",1
فقط تویه استفاده مداوم زیر گلس باد میندازه,0
بی نهایت بد پلاستیکه خالص!با قیمت خیلی بالا نسبت به جنس!!,1
خیلی زخیم و کلفته. مراقب باشید تاخیری داره,0
"بعد از یکسال تحقیق خریدمش با اینکه ایرانی هست و اول شک داشتم اینو بگیرم یا نمونه خارجیش خیلی راضیم الان, اولش تا قلق گیری کنید یه کم سخته گذاشتن و برداشتنش اما به مرور عادت میکنید بهش و حتا حسش نمیکنید تو بدنتون",0
خوبه خریدش رو توصیه میکنم، ۸ رنگ و ۳۵ تا شکلات توش بود,0
"جنس پارچه و چوب و طراحی خیلی خوب بود
ولی رنگبندی اشتباهه
من طوسی سفارش دادم نسکافه ای کاکائویی رسید دستم چرا؟",0
بدرد وان جکوزی نمیخوره فکر کنم اگه کلشو هم بریزیم داخل وان کم باشه. نه کفی نه بویی فقط آب وان صورتی میشه همین.,0
زندگی من دوبخشه قبل خواندن این کتاب قبل خواندن این کتاب عالی بود منو عوض کرد اوه مای گاد,0
"بد نیست یکم بو میده
اما نسبت به قیمتش خوبه
",1
مدل خوب بود ولی سایزش خیلی کوچک بود مرجوع کردم,0
من 14 خریدم. جنس معمولی و مناسبی داره و نسبت به قیمت عالی,1
کیفیت خیلی خوبی نداره و معمولیه و از نظر قیمت به تناسب مشابه تنها در صورت تخفیف در شگفت انگیز ارزش خرید داره,0
همون بار اول ک بردم حموم از هم شکافت. جنسشم ک مزخرف بود. دیجی کالا این محصولات رو نزاره برا فروش بهتره.,0
"قیمت خوبی داره و بعد از سوار کردن، به خوبی کار میکنه. صدای خیلی زیادی نداشت و از قبلیش بهتر بود.
ازین بهترم گیرم نیومد وگرنه میخریدم.
وسائلش هم کامل یود.",1
"یک وسیله عالی و کاربردی با جنس عالی 
حتما توصیه میکنم به خرید 
بی درنگ خرید کنید",1
جنسش خوبه من توی فروش ویژه خریدم خیلی مناسب قیمتش، ولی ایرادی که داره حتی وقتی سبک هست کیف و چیزی زیاد توش ندارم به کمرم فشار میاره و درد میگیره گردن و کمرم,1
خوبه و واقعا باعث رشد و شادابی گیاه میشه مشروط به اینکه درست استفاده بشه ,0
این جعبه ابزار کیفیت ساخت خوبی داره. محکم و ظاهر خوب داره و جاداره . دسته محکمی داره و جنس فلز بدنه هم عالیه. پرچ های محکمی داره که به راحتی جدا نمیشن,0
عالی بود پرز نمیده جنسش ضخیمه وآبگیری خوبی داره,0
خوب بود جنسش معمولیه،اما اندازش بزرگ بود فکر میکردم کوچیکه,0
"اگر پوست شما فوق العاده چرب و پر از آکنه هست این بسیار مناسب هست
ولی اگر پوستتون فقط قبلا چرب بوده و آکنه داشته و الان تقریبا درمان شدید و فقط هرزگاهی جوش میزنید و پوستتون فقط کمی چرب هست...این شوینده خیلی پوستتون رو خشک خواهد کرد و مجبورید مرطوب کننده استفاده کنید
رایحه اصلا خوبی هم نداره...
قیمتش مناسبه",0
"من تودامغان اینارو پیدا نکردم که اینجا داشته باشه
بسته بندی هم که داشت پس عالی",0
"گوشی خیلی خوبی هست 
من از بیرون خریدم 
برای گیم عالی است 
خیلی زیاد  شارژ را داخل بازی تمام نمی کند من خودم روزی ۶ ساعت بازی میکنم  و به ۱۰ درصد می‌رسد و این برای همچین گوشی ای عالی است 
برای عکاسی عالی 
کلا گوشی خیلی خوبی هست ولی اگه پول بیشتری داشته باشید a71 بخرید که خیلی بهتر از a51 هست 
ولی اگر گیمر هستید m31 بخرید که بهترین گزینه برای گیم هست",0
خوب نیس و زود شارژ تموم میکنه و هر دفعه هم باید تنظیمات رو درست کرد,0
مناسب دختر بچه هاست من مشکیش رو گرفتم  قشنگه.,0
"تو این رنج قیمتی میشه گفت واقعا هزینه مواد اولیه برای تولید کننده خیلی کم هست
باید فقط دقت لازم رو تو جزئیات میزاشتم که نداره
2 تا خریده بودم یکی کلان نیم سانت شیب بود و مرجوع کردم
یکی دیگه هم کفی صاف نبود
خود ادم بسازه با اینکه تولید انبوه نیست بازم هزینه و کیفیت خیلی بهتری به دست میاد",1
تعداد 5 تا دونه توی بسته بود، همشون تقریبا یه اندازه بودن و سالم ,0
"جایگزین مناسب برندهای معروف (GUM , trisa , ...) با تقریبا همان کیفیت و قیمت پایین تر",1
فیس براش خیلی خوبیه کیفیت خیلی خوبی داره و قیمتشم مناسبه ولی پوست من میسوزه وقتی میزنمش بیشتر ناحیه گونم ولی فک کنم پوست من زیاد حساس باشه,1
دوستان این دستکش اصلا استاندارد نیست و اگه بوکس و کیک بوکسینگ کار کنید باید ده ملیون خرج دوا دکتر کنید اگر بخوایید این دستکش رو استفاده کنید. اصلا نخرید گول قیمت پایین و عکس رو نخورید اصلا استاندارد نیست,1
اینکه دهانه بزرگی داره برای استفاده در اسپرسو ساز عالی هست. طرحشم قشنگه و به نسبت قیمت خیلی خوبه,1
"خیلیی جمع و جوره
اندازه ظرف غذای یک نفره است

حواستون باشه که همراهش کپسولشم سفارش بدین اگه میخاین درجا استفاده کنین",0
خوبه، کیفیت ساخت‌شم عالیه. فقط یکم گرونه. واقعا قیمتا دارن سر به فلک میکشن,1
. نسبت به قیمتش هم کیفیت خوبی داره وهم کار راه اندازاه,1
کیف رو تو خرید ویژه نهم آذر گرفتم. از اون روز چندین بار قیمت اصلی کیف رو در دیجی تغییر دادن و نفهمیدیم بالاخره چند بود و با چنددرصد تخفیف واقعی خریدیم. من صدونوزده تومن خریدم با ادعای هفتاد و هشت درصد تخفیف. به نظرم ولی قیمت اصلی کیف این نیست که درج شده و پایین تر هست. کیفیت جنس متوسط هست. خوبه برای کاربردهای روزانه. نباید ازش انتظار ظرافت و کیفیت کیف چرم طبیعی داشت. من کیف چرم طبیعی داشتم و این رو برای اداره خریدم. و کمی هم خشک و زمخت هست. اما دوخت محکمی داره. خوش دست هم هست.,1
"من این پیراهن رو برای همسرم سفارش دادم،و اندازه ها رو از روی پیراهنی که میپوشه گرفتم،همسرم معمولا لارژ میپوشه ولی تو این مارک ایکس لارژ اندازه ش بود
جدول سایز بندی درسته و سایزها رو به سانتیمتر، دقیق نوشته
قبل از سفارش حتما چک کنید
پیراهن خوب و خوش رنگی هست،جنسش هم خوبه، یه کم کشی هستدیر چروک میشه و اتو کشی اسون،استیل قشنگی داره،خیلی خوب برش خورده و دوخت رفته",0
یکی از رنده ها که توی عکس بود تو جعبه نبود,0
"سایز 80 برای 75 خوبه یکم محکمه 
اگر آزادتر میبندید 85 بگیرید
ولی در فروش فوق العاده فقط ارزش خرید دارد
خوش فرم 
جنس خوب و رنگ زیبا",1
"این گوشی رو بخرید حتما نسبت به قیمتش خیلی عالیه اگه غفلت کنید پشیمون میشید
من تجربیات خودم رو در اختیار شما میزارم",1
من ۱۵ سال پیش از مغازه خریدم خوبه راضیم ازش صدای کمی هم داره,0
در انتخاب اندازش دقت کنین این سایز زیاد کارایی نداره.,0
یک سایز از پاتون کوچکتر بگیرین . در کل خوبه,0
به نظر من بودن کپسول آتشنشانی در هر منزلی لازم است . با هزینه نسبتا کم میتوان از بروز خسارات سنگین احتمالی پیشگیری کرد .,1
نسبت به قیمت خوبه اما از دیجی کالا انتظار میره کالا به تصویر تطبیق داشته باشه،،,1
برای خواهرم گرفتم ولی خیلی راصی بود از این کفش,0
خوبه.بوش رو خیلی دوست دارم.بوی چوب سوخته و جنگل میده..من از بوی عودهای دیگه سردرد میگرفتم،اینو به پیشنهاد یکی از دوستان خریدم و خیلی خوب و ملایمه.,0
من دوستش داشتم. یه چیز جمع و جوره. قبلا هم از این مدل داشتم و حتی می‌شه باهاش پیچ هم باز و بسته کرد. صرفا تزئینی نیست. از نظر کیفیت خیلی مطمئن نیستم ولی با توجه به قیمتش نمی‌شه کیفیت عالی هم انتظار داشت.,1
"با کیفیته واقعا من راضی ام سرعت شارژ مناسبی داره ولی شارژ سریع نیست (با باطری ۱۲ ولت ماشین تست شد) 

کلا محصولات باسئوس گرون هستن ولی کیفیتشون راضی کننده است",1
"هم اندازش خوبه 
هم وزنش خیلی خیلی  کم نیست
برای من که ۴۰ مین طناب میزنم خیلی خوبه
بنظرم بخرید ارزش داره ",1
جنس خوبی داره ولی بسیار کوچیکه من دو ایکس لارج گرفتم ولی اندازه اسماله,0
